Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/1           void boost::property_tree::json_parser::detail::read_json_internal<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >(std::basic_istream<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type::value_type, std::char_traits<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::key_type> >&, boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [252]
-----------------------------------------------
                0.00    0.00       1/1           tcp::TcpClientHeartbeat::run() [245]
[257]    0.0    0.00    0.00       1         boost::asio::io_context::run() [257]
                0.00    0.00       1/1           boost::asio::detail::scheduler::run(boost::system::error_code&) [266]
-----------------------------------------------
                0.00    0.00       1/1           boost::asio::detail::epoll_reactor::shutdown() [259]
[258]    0.0    0.00    0.00       1         boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::get_all_timers(boost::asio::detail::op_queue<boost::asio::detail::scheduler_operation>&) [258]
-----------------------------------------------
                0.00    0.00       1/1           tcp::TcpClientHeartbeat::~TcpClientHeartbeat() [247]
[259]    0.0    0.00    0.00       1         boost::asio::detail::epoll_reactor::shutdown() [259]
                0.00    0.00       1/1           boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::get_all_timers(boost::asio::detail::op_queue<boost::asio::detail::scheduler_operation>&) [258]
-----------------------------------------------
                                   1             boost::asio::detail::service_registry::do_use_service(boost::asio::execution_context::service::key const&, boost::asio::execution_context::service* (*)(void*), void*) <cycle 1> [104]
[260]    0.0    0.00    0.00       1         boost::asio::execution_context::service* boost::asio::detail::service_registry::create<boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >, boost::asio::io_context>(void*) <cycle 1> [260]
                                   1             boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::deadline_timer_service(boost::asio::execution_context&) <cycle 1> [263]
-----------------------------------------------
                0.00    0.00       1/1           boost::asio::detail::scheduler::run(boost::system::error_code&) [266]
[261]    0.0    0.00    0.00       1         boost::asio::detail::thread_info_base::~thread_info_base() [261]
-----------------------------------------------
                0.00    0.00       1/1           tcp::TcpClientHeartbeat::~TcpClientHeartbeat() [247]
[262]    0.0    0.00    0.00       1         boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::shutdown() [262]
-----------------------------------------------
                                   1             boost::asio::execution_context::service* boost::asio::detail::service_registry::create<boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >, boost::asio::io_context>(void*) <cycle 1> [260]
[263]    0.0    0.00    0.00       1         boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::deadline_timer_service(boost::asio::execution_context&) <cycle 1> [263]
                                   1             boost::asio::detail::service_registry::do_use_service(boost::asio::execution_context::service::key const&, boost::asio::execution_context::service* (*)(void*), void*) <cycle 1> [104]
                                   1             boost::asio::detail::scheduler::init_task() <cycle 1> [200]
-----------------------------------------------
                0.00    0.00       1/1           tcp::TcpClientHeartbeat::~TcpClientHeartbeat() [247]
[264]    0.0    0.00    0.00       1         boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::~deadline_timer_service() [264]
-----------------------------------------------
                0.00    0.00       1/1           tcp::TcpClientHeartbeat::~TcpClientHeartbeat() [247]
[265]    0.0    0.00    0.00       1         boost::asio::detail::reactive_socket_service<boost::asio::ip::tcp>::shutdown() [265]
-----------------------------------------------
                0.00    0.00       1/1           boost::asio::io_context::run() [257]
[266]    0.0    0.00    0.00       1         boost::asio::detail::scheduler::run(boost::system::error_code&) [266]
                0.00    0.00      22/22          boost::asio::detail::scheduler::do_run_one(boost::asio::detail::conditionally_enabled_mutex::scoped_lock&, boost::asio::detail::scheduler_thread_info&, boost::system::error_code const&) [108]
                0.00    0.00       1/1           boost::asio::detail::thread_info_base::~thread_info_base() [261]
-----------------------------------------------
                0.00    0.00       1/1           tcp::TcpClient::TcpClient(ClientOptions const&) [251]
[267]    0.0    0.00    0.00       1         Client::Client(ClientOptions const&) [267]
                0.00    0.00       1/2           ThreadPool::ThreadPool(unsigned int) [205]
-----------------------------------------------
                0.00    0.00       1/1           Client::printReply(std::vector<char, std::allocator<char> > const&, std::tuple<HEADERTYPE, unsigned long, unsigned long, COMPRESSORS, bool, STATUS> const&) [18]
[268]    0.0    0.00    0.00       1         Logger::~Logger() [268]
                0.00    0.00       2/1502        std::basic_syncbuf<char, std::char_traits<char>, std::allocator<char> >::~basic_syncbuf() [54]
-----------------------------------------------
                0.00    0.00       1/1           tcp::TcpClient::~TcpClient() [22]
[269]    0.0    0.00    0.00       1         Metrics::save() [269]
                0.00    0.00       2/8           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_assign(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [139]
                0.00    0.00       2/1483        std::filesystem::__cxx11::path::path<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::filesystem::__cxx11::path>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::filesystem::__cxx11::path::format) [58]
                0.00    0.00       2/2           std::iterator_traits<std::filesystem::__cxx11::directory_iterator>::difference_type std::distance<std::filesystem::__cxx11::directory_iterator>(std::filesystem::__cxx11::directory_iterator, std::filesystem::__cxx11::directory_iterator) [239]
                0.00    0.00       1/15          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [120]
                0.00    0.00       1/1           Metrics::getMaxRss() [271]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[270]    0.0    0.00    0.00       1         Metrics::print() [270]
                0.00    0.00       1/1503        std::basic_osyncstream<char, std::char_traits<char>, std::allocator<char> >::basic_osyncstream(std::basic_streambuf<char, std::char_traits<char> >*) [52]
                0.00    0.00       1/1502        std::basic_syncbuf<char, std::char_traits<char>, std::allocator<char> >::~basic_syncbuf() [54]
-----------------------------------------------
                0.00    0.00       1/1           Metrics::save() [269]
[271]    0.0    0.00    0.00       1         Metrics::getMaxRss() [271]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr<KillThread, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [608]
[272]    0.0    0.00    0.00       1         RunnableT<KillThread>::~RunnableT() [272]
-----------------------------------------------
                0.00    0.00       1/1           void boost::property_tree::json_parser::detail::read_json_internal<std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, boost::property_tree::json_parser::detail::encoding<char>, boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, boost::property_tree::json_parser::detail::encoding<char>&, boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [253]
[273]    0.0    0.00    0.00       1         void boost::property_tree::json_parser::detail::utf8_utf8_encoding::skip_introduction<std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >&, std::istreambuf_iterator<char, std::char_traits<char> >) const [273]
-----------------------------------------------
                0.00    0.00       1/1           bool boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::have<boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::DoNothing>(bool (boost::property_tree::json_parser::detail::encoding<char>::*)(char) const, boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::DoNothing&) [79]
[274]    0.0    0.00    0.00       1         boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_a(char) const [274]
-----------------------------------------------
                0.00    0.00       1/1           bool boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::have<boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::DoNothing>(bool (boost::property_tree::json_parser::detail::encoding<char>::*)(char) const, boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::DoNothing&) [79]
[275]    0.0    0.00    0.00       1         boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_l(char) const [275]
-----------------------------------------------
                0.00    0.00       1/1           bool boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::have<boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::DoNothing>(bool (boost::property_tree::json_parser::detail::encoding<char>::*)(char) const, boost::property_tree::json_parser::detail::source<boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >::DoNothing&) [79]
[276]    0.0    0.00    0.00       1         boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_s(char) const [276]
-----------------------------------------------
                0.00    0.00       1/1           boost::system::error_code::what[abi:cxx11]() const [229]
[277]    0.0    0.00    0.00       1         boost::source_location::to_string[abi:cxx11]() const [277]
                0.00    0.00       1/15          std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_mutate(unsigned long, unsigned long, char const*, unsigned long) [120]
-----------------------------------------------
                0.00    0.00       1/1           ThreadPool::push(std::shared_ptr<Runnable>) [4]
[278]    0.0    0.00    0.00       1         RunnableT<tcp::TcpClientHeartbeat>::getNumberObjects() const [278]
-----------------------------------------------
                0.00    0.00       1/1           ThreadPool::push(std::shared_ptr<Runnable>) [4]
[279]    0.0    0.00    0.00       1         RunnableT<tcp::TcpClientHeartbeat>::getType() const [279]
-----------------------------------------------
                0.00    0.00       1/1           std::__shared_ptr<KillThread, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [608]
[280]    0.0    0.00    0.00       1         std::_Sp_counted_ptr_inplace<KillThread, std::allocator<KillThread>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [280]
-----------------------------------------------
                0.00    0.00       1/1           Client::~Client() [23]
[281]    0.0    0.00    0.00       1         std::_Sp_counted_ptr_inplace<tcp::TcpClientHeartbeat, std::allocator<tcp::TcpClientHeartbeat>, (__gnu_cxx::_Lock_policy)2>::_M_destroy() [281]
-----------------------------------------------
                0.00    0.00       1/1           Client::~Client() [23]
[282]    0.0    0.00    0.00       1         std::_Sp_counted_ptr_inplace<tcp::TcpClientHeartbeat, std::allocator<tcp::TcpClientHeartbeat>, (__gnu_cxx::_Lock_policy)2>::_M_dispose() [282]
-----------------------------------------------
                0.00    0.00       1/1           tcp::TcpClient::readReply(std::tuple<HEADERTYPE, unsigned long, unsigned long, COMPRESSORS, bool, STATUS> const&) [17]
[283]    0.0    0.00    0.00       1         std::vector<char, std::allocator<char> >::_M_default_append(unsigned long) [283]
-----------------------------------------------
                0.00    0.00       1/1           ClientOptions::ClientOptions(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::ostream*) [244]
[284]    0.0    0.00    0.00       1         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char) [284]
-----------------------------------------------
                0.00    0.00       1/1           boost::asio::detail::scheduler::post_immediate_completion(boost::asio::detail::scheduler_operation*, bool) [157]
[285]    0.0    0.00    0.00       1         non-virtual thunk to boost::asio::detail::epoll_reactor::interrupt() [285]
-----------------------------------------------

Index by function name

  [57] decodeHeader(char const*) [148] boost::asio::detail::socket_ops::sync_connect(int, void const*, unsigned long, boost::system::error_code&) [81] void boost::property_tree::json_parser::detail::utf8_utf8_encoding::transcode_codepoint<std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, boost::_bi::bind_t<void, boost::_mfi::mf1<void, boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, char>, boost::_bi::list2<boost::reference_wrapper<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >, boost::arg<1> > >, boost::_bi::bind_t<void, boost::_mfi::mf1<void, boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >, char const*>, boost::_bi::list2<boost::_bi::value<boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >*>, boost::_bi::value<char const*> > > >(std::istreambuf_iterator<char, std::char_traits<char> >&, std::istreambuf_iterator<char, std::char_traits<char> >, boost::_bi::bind_t<void, boost::_mfi::mf1<void, boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, char>, boost::_bi::list2<boost::reference_wrapper<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >, boost::arg<1> > >, boost::_bi::bind_t<void, boost::_mfi::mf1<void, boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >, char const*>, boost::_bi::list2<boost::_bi::value<boost::property_tree::json_parser::detail::parser<boost::property_tree::json_parser::detail::standard_callbacks<boost::property_tree::basic_ptree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, boost::property_tree::json_parser::detail::encoding<char>, std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> > >*>, boost::_bi::value<char const*> > >) const
  [55] encodeHeader(char*, HEADERTYPE, unsigned long, unsigned long, COMPRESSORS, bool, STATUS) [128] boost::asio::detail::socket_ops::non_blocking_recv1(int, void*, unsigned long, int, bool, boost::system::error_code&, unsigned long&) [94] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_open_brace(char) const
 [204] encodeHeader(char*, std::tuple<HEADERTYPE, unsigned long, unsigned long, COMPRESSORS, bool, STATUS> const&) [181] boost::asio::detail::socket_ops::non_blocking_send1(int, void const*, unsigned long, int, boost::system::error_code&, unsigned long&) [228] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_close_brace(char) const
  [59] LZ4_compressBound(int) [149] boost::asio::detail::socket_ops::translate_addrinfo_error(int) [98] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_open_bracket(char) const
  [15] LZ4_decompress_safe(char const*, char*, int, int) [150] boost::asio::detail::socket_ops::close(int, unsigned char&, bool, boost::system::error_code&) [161] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_0(char) const
   [9] LZ4_compress_default(char const*, char*, int, int) [151] boost::asio::detail::socket_ops::connect(int, void const*, unsigned long, boost::system::error_code&) [274] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_a(char) const
  [10] LZ4_compress_fast_extState(void*, char const*, char*, int, int, int) [190] boost::asio::detail::posix_event::posix_event() [187] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_e(char) const
 [240] AppOptions::initialize() [133] boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::remove_timer(boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::per_timer_data&) [138] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_f(char) const
 [127] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const AppOptions::get<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [134] boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::enqueue_timer(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::per_timer_data&, boost::asio::detail::wait_op*) [275] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_l(char) const
 [177] bool const AppOptions::get<bool>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool const&) [258] boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::get_all_timers(boost::asio::detail::op_queue<boost::asio::detail::scheduler_operation>&) [162] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_n(char) const
 [140] int const AppOptions::get<int>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int const&) [191] boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::get_ready_timers(boost::asio::detail::op_queue<boost::asio::detail::scheduler_operation>&) [196] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_r(char) const
 [241] AppOptions::AppOptions(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [135] unsigned long boost::asio::detail::epoll_reactor::cancel_timer<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >(boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >&, boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::per_timer_data&, unsigned long) [276] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_s(char) const
 [242] AppOptions::~AppOptions() [136] void boost::asio::detail::epoll_reactor::schedule_timer<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >(boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >&, boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> >::time_type const&, boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::per_timer_data&, boost::asio::detail::wait_op*) [123] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_t(char) const
  [47] MemoryPool::getFirstBuffer(unsigned long) [210] boost::asio::detail::epoll_reactor::do_epoll_create() [197] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_u(char) const
  [48] MemoryPool::instance() [192] boost::asio::detail::epoll_reactor::descriptor_state::perform_io(unsigned int) [163] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_eE(char) const
   [7] ThreadPool::createThread() [193] boost::asio::detail::epoll_reactor::descriptor_state::do_complete(void*, boost::asio::detail::scheduler_operation*, boost::system::error_code const&, unsigned long) [82] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_ws(char) const
   [8] ThreadPool::removeFromQueue(std::shared_ptr<Runnable>) [199] boost::asio::detail::epoll_reactor::descriptor_state::~descriptor_state() [164] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_dot(char) const
  [56] ThreadPool::get()     [152] boost::asio::detail::epoll_reactor::deregister_descriptor(int, boost::asio::detail::epoll_reactor::descriptor_state*&, bool) [99] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_colon(char) const
   [4] ThreadPool::push(std::shared_ptr<Runnable>) [153] boost::asio::detail::epoll_reactor::allocate_descriptor_state() [100] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_comma(char) const
  [21] ThreadPool::stop()    [182] boost::asio::detail::epoll_reactor::perform_io_cleanup_on_block_exit::~perform_io_cleanup_on_block_exit() [115] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_digit(char) const
 [205] ThreadPool::ThreadPool(unsigned int) [113] boost::asio::detail::epoll_reactor::run(long, boost::asio::detail::op_queue<boost::asio::detail::scheduler_operation>&) [165] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_minus(char) const
 [206] ThreadPool::~ThreadPool() [259] boost::asio::detail::epoll_reactor::shutdown() [90] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_quote(char) const
  [60] Chronometer::Chronometer(bool, std::basic_string_view<char, std::char_traits<char> >, int, std::basic_string_view<char, std::char_traits<char> >, std::ostream*) [129] boost::asio::detail::epoll_reactor::start_op(int, int, boost::asio::detail::epoll_reactor::descriptor_state*&, boost::asio::detail::reactor_op*, bool, bool) [175] boost::property_tree::json_parser::detail::external_ascii_superset_encoding::is_digit0(char) const
  [61] Chronometer::~Chronometer() [211] boost::asio::detail::epoll_reactor::epoll_reactor(boost::asio::execution_context&) [277] boost::source_location::to_string[abi:cxx11]() const
  [16] Compression::uncompress(char const*, unsigned long, unsigned long) [212] boost::asio::detail::epoll_reactor::~epoll_reactor() [121] boost::asio::detail::timer_queue<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >::wait_duration_usec(long) const
 [243] Compression::isCompressionEnabled(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [213] boost::asio::detail::epoll_reactor::~epoll_reactor() [229] boost::system::error_code::what[abi:cxx11]() const
  [11] Compression::compress(char const*, unsigned long) [154] boost::asio::detail::io_object_impl<boost::asio::detail::resolver_service<boost::asio::ip::tcp>, boost::asio::any_io_executor>::~io_object_impl() [230] boost::system::error_code::message[abi:cxx11]() const
   [5] TaskBuilder::createSubtask() [214] boost::asio::detail::io_object_impl<boost::asio::detail::deadline_timer_service<boost::asio::detail::chrono_time_traits<std::chrono::_V2::steady_clock, boost::asio::wait_traits<std::chrono::_V2::steady_clock> > >, boost::asio::any_io_executor>::~io_object_impl() [231] boost::system::error_code::to_string[abi:cxx11]() const
  [12] TaskBuilder::compressSubtask(Subtask&, char*, char*, bool) [137] boost::asio::detail::io_object_impl<boost::asio::detail::reactive_socket_service<boost::asio::ip::tcp>, boost::asio::any_io_executor>::~io_object_impl() [232] boost::system::detail::system_error_category::name() const
  [13] TaskBuilder::copyRequestWithId(char*, std::basic_string_view<char, std::char_traits<char> >) [155] boost::asio::detail::resolver_service<boost::asio::ip::tcp>::resolve(std::shared_ptr<void>&, boost::asio::ip::basic_resolver_query<boost::asio::ip::tcp> const&, boost::system::error_code&) [233] boost::system::detail::system_error_category::message[abi:cxx11](int) const
